000,8,1,1763892461,1768890345,0
LTE,724,10,50419,231228181,0,-47.4955,-21.8425,1492,31,1,1764055868,1784759465,0
GSM,724,5,6811,25546,-1,-46.6936,-23.6046,1000,1,1,1764060335,1764060335,0
UMTS,724,4,52245,29207027,0,-52.9179,-25.0915,1000,1,1,1764062866,1764062866,0
LTE,724,5,43921,54495502,0,-43.1761,-22.9572,1000,1,1,1764064084,1764064084,0
LTE,724,5,49428,71697165,0,-41.0786,-20.9257,1000,1,1,1764065085,1764065085,0
LTE,724,6,34545,128058389,0,-53.4325,-24.9703,1000,1,1,1764072554,1764072554,0
UMTS,724,5,40145,115215626,0,-54.562,-25.562,1000,1,1,1764072984,1764072984,0
UMTS,724,5,40145,115230730,0,-54.577,-25.5366,1000,1,1,1764074196,1764074196,0
LTE,724,3,31350,19928962,0,-46.7812,-24.1763,1000,1,1,1764076719,1764076719,0
LTE,724,5,45213,33341987,0,-46.7899,-24.184,1000,1,1,1764076850,1764076850,0
LTE,724,3,31993,26326799,0,-47.3091,-22.6877,1000,1,1,1764077908,1764077908,0
LTE,724,23,56032,57069659,0,-42.3404,-21.6527,1000,1,1,1764081606,1764081606,0
LTE,724,5,40127,69196561,0,-40.2857,-20.3385,1000,1,1,1764081884,1764081884,0
LTE,724,10,50416,231245363,0,-47.6394,-21.5346,5831,50,1,1764082017,1784759462,0
LTE,724,11,55327,171781378,0,-40.2899,-20.3354,1000,1,1,1764085150,1764085150,0
LTE,724,11,55327,171852043,0,-40.2955,-20.335,1000,1,1,1764085334,1764085334,0
LTE,724,5,40519,48933635,0,-47.2192,-22.4922,1000,1,1,1764085488,1764085488,0
LTE,724,10,31905,258395669,0,-47.1915,-22.8571,1000,1,1,1764090592,1764090592,0
LTE,724,5,41015,38537755,0,-48.5428,-25.0447,1000,1,1,1764092639,1764092639,0
LTE,724,23,58932,57081355,-1,-43.3722,-21.7746,1000,1,1,1764194071,1764194071,0
