682747165	VIVO	PR	Sao Jose dos Pinhais	IPE	RUA RUI BARBOSA, S N, RBR-NAO	-254.975	-4.916.556	4125506	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
682747173	VIVO	PR	Maringa	ZONA 07	RUA DEZ DE MAIO, S N, RBR-NAO	-2.340.972	-5.193.528	4115200	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
682747190	VIVO	PR	Maringa	PARQUE DAS GREVILEAS	RUA ZENIOSHI INOSAKI, 116, RBR-NAO	-2.338.889	-5.193.083	4115200	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
682747211	VIVO	PR	Maringa	ZONA 04	AVENIDA LUIZ TEIXEIRA MENDES, 574,	-2.342.806	-519.525	4115200	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
682747238	VIVO	PR	Maringa	PARQUE INDUSTRIAL	RODOVIA PR 317, S N, RBR-NAO	-2.348.278	-5.200.556	4115200	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
682747246	CLARO	RJ	Rio de Janeiro	CENTRO	R CAMERINO, 96,	-229.003	-431.877	3304557	Rooftop 	2G - 3G - 4G	700 - 850 - 1800 - 2100 - 2500
682747270	VIVO	PR	Londrina	CENTRO	AVENIDA CELSO GARCIA CID, 479,	-2.331.333	-5.115.361	4113700	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
682747300	CLARO	RJ	Niteroi	ICARAI	R JOAQUIM TAVORA, 187,	-229.111	-431.046	3303302	Rooftop 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
682747319	VIVO	SC	Sombrio	Loteamento Bela vista	R C, LOTE A, BELA VISTA - N S N, S N,	-29.119.272	-4.964.695	4217709	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 3500
682747343	VIVO	SC	Capinzal	CENTRO	RUA EDSON SCAPINI, S N, RBR-NAO	-2.734.028	-5.160.111	4203907	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
682747351	CLARO	RJ	Sao Joao de Meriti	JARDIM JUREMA	R GUILHERMINA DA CONCEICAO, S N, S N - LOTE 25, QUADRA 04	-2.278.526	-4.335.188	3305109	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
682747360	VIVO	SC	Nova Veneza	-	RODOVIA SC 447 ,S N,PICADAO, ,	-2.865.583	-494.875	4211603	Greenfield 	2G - 3G - 4G	700 - 850 - 1800 - 2100
682747386	VIVO	SC	Balneario Camboriu	Praia Do Pinho	ALTO DO MORRO, S N, RBR-NAO	-2.701.806	-4.858.889	4202008	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
682748021	CLARO	RJ	Rio de Janeiro	BARRA DA TIJUCA	AV DO PEPE, 1160,	-2.301.473	-4.330.752	3304557	Rooftop 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
682748048	CLARO	RJ	Duque de Caxias	PARQUE BEIRA MAR	R JOAO BRIGIDO-LOTE 14, QUADRA 24 - EM FRENTE AO NUMERO 173, S N,	-2.279.412	-432.904	3301702	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
682748080	CLARO	RJ	Rio de Janeiro	Sao Cristovao	R CORONEL CABRITA, 40,	-2.289.704	-4.322.839	3304557	Greenfield 	2G - 3G - 4G - 5G	850 - 1800 - 2100 - 2500 - 3500
682748188	CLARO	RJ	Quissama	ALTO ALEGRE	R CONDE DE ARARUAMA, S N, ESQUINA COM RUA Antonio Cleto azevedo, LOTEAMENTO BOA VISTA	-2.211.118	-4.147.194	3304151	Nao Informada	2G - 3G - 4G	700 - 850 - 900 - 1800 - 2100
682750522	VIVO	RJ	Petropolis	ESTRADA DA SAUDADE	ESTRADA DA SAUDADE, 2121, S N,	-2.248.555	-43.157.563	3303906	Nao Informada	3G - 4G - 5G	700 - 850 - 1800 - 2100 - 3500
682750565	CLARO	RJ	Campos dos Goytacazes	TRAVESSAO	AVENIDA ANTONIO LUIZ DA SILVEIRA, 787,	-2.161.972	-4.131.139	3301009	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2500 - 3500
682750611	CLARO	RJ	Sao Francisco de Itabapoana	CENTRO	R MELINDA PINHEIRO ACRUCHE, 15,	-2.147.928	-4.110.735	3304755	Nao Informada	2G - 3G - 4G	700 - 850 - 900 - 2100 - 2500
682754757	VIVO	SC	Correia Pinto	ZONA RURAL	FABRICA DA KLABIN ROD. BR 116 - KM-218 - CORREIA PINTO, 218,	-27.547.275	-5.036.553	4204558	Greenfield 	2G - 3G - 4G	700 - 850 - 1800 - 2500
682767808	TIM	SP	Embu das Artes	Chacaras Estancia Panorama	Rodovia Regis Bittencourt, S N, Km284 Sentido Interior, R. Das Paineiras	-23.679.944	-46.856.861	3515004	Greenfield 	2G - 3G - 4G - 5G	700 - 900 - 1800 - 2100 - 2500 - 3500
682773948	VIVO	PA	Tailandia	TURIACU	RODOVIA PA 150, S N, RBR-NAO	-246.417	-48.745	1507953	Greenfield 	2G - 3G - 4G	700 - 850 - 1800 - 2100 - 2500
682774308	VIVO	MA	Estreito	PLANALTO	AVENIDA DO AEROPORTO, S N,	-655.167	-474.325	2104057	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
682774936	VIVO	AM	Manaus	SANTO ANTONIO	RUA ALUISIO ARAUJO, S N, RBR-NAO	-311.639	-6.003.528	1302603	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
682775045	VIVO	PA	Itupiranga	ZONA RURAL	ESTRADA DE ACESSO AO PARQUE DE EXPOSICAO AGROPECUARIA, S N, RBR-NAO	-51.375	-4.934.333	1503705	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
682775096	VIVO	AP	Macapa	(vazio)	AVENIDA FELIPE CAMARAO ,S N,BEIROL, ,	-0.02278	-5.106.167	1600303	Nao Informada	2G	850
682782122	VIVO	GO	Aparecida de Goiania	PARQUE PRIMAVERA	RUA DAS GARDENIAS, QUADRA 30 LOTE 06, LOTE 06,	-16.762.594	-49.252.286	5201405	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
682782831	CLARO	AL	Rio Largo	TABULEIRO DO PINTO	ROD BR 104, KM91, AEROPORTO INTERNACIONAL DE MACEIO - ZUMBI DOS PALMARES	-9.515	-3.579.305	2707701	Indoor 	2G - 3G - 4G	850 - 1800 - 2100 - 2500
682782840	VIVO	GO	Aparecida de Goiania	JARDIM DAS ACACIAS	RUA CONSOLACAO, QUADRA 15 LOTE 11, LOTE 11,	-16.822.628	-49.237.356	5201405	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
682782882	VIVO	GO	Aparecida de Goiania	CARDOSO	AVENIDA EMBAIXADOR, QUADRA 81, LOTE 01,	-16.770.844	-49.308.456	5201405	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
682786152	CLARO	PB	Joao Pessoa	Manaira	AVENIDA GOVERNADOR FLAVIO RIBEIRO COUTINHO, 805, SHOPPING MANAIRA	-709.931	-348.448	2507507	Indoor 	2G - 3G - 4G - 5G	850 - 1800 - 2500 - 3500
682798126	ALGAR	MG	Luz	CENTRO	RUA JARBAS MACHADO, 248,	-1.992.904	-4.570.471	3138807	Nao Informada	2G	900
682798134	ALGAR	MG	Frutal	CENTRO	Avenida 6, 90,	-2.010.018	-4.908.833	3127107	Nao Informada	2G - 3G - 4G	900 - 1800 - 2100
682798240	VIVO	GO	Luziania	CENTRO	RUA 2 QUADRA 1 LOTE 06 SETOR VIEGAS - LUZIANIA CENTRO, S N, LOTE 06	-16.251.928	-47.956.969	5212501	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
682799521	VIVO	GO	Alvorada do Norte	ZONA RURAL	MORRO DO CRISTO, S N,	-14.496.222	-46.482.814	5200803	Greenfield 	4G	700 - 1800 - 2100 - 2500
682803774	TIM	ES	Vila Velha	Ibes	RUA BELO HORIZONTE, 164,	-20.350.461	-40.285.381	3205200	Rooftop 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682803812	TIM	ES	Vila Velha	CENTRO	RUA HENRIQUE MOSCOSO, 472,	-20.335.639	-40.286.167	3205200	Rooftop 	2G - 3G - 4G - 5G	1800 - 2100 - 2500 - 3500
682803847	TIM	ES	Vila Velha	SAO TORQUATO	Avenida Resplendor, 102, -	-20.347.278	-40.292.722	3205200	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682803863	TIM	ES	Vitoria	ENSEADA DO SUA	Avenida Americo Buaiz, 501, Torre Norte Ed Victoria Office Tower	-20.310.361	-40.290.611	3205309	Nao Informada	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682803871	TIM	RJ	Mangaratiba	Lot. Brasilinha	Loteamento Lote 34, 34, Da Quadra Bdo Antigo 20 Da Rua Jardim	-22.922.972	-43.902.472	3302601	Nao Informada	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 3500
682803936	TIM	RJ	Sao Pedro da Aldeia	SITIO BOA VISTA	RODOVIA AMARAL PEIXOTO, S N,	-2.275.722	-4.207.806	3305208	Greenfield 	2G - 3G - 4G	700 - 1800 - 2100
682803944	TIM	RJ	Nilopolis	CENTRO	Avenida Getulio Vargas, 1409, -	-22.809.333	-43.417.194	3303203	Nao Informada	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 3500
682806447	VIVO	MG	Belo Horizonte	CAICARAS	RUA NADIR, 55,	-1.990.361	-4.397.222	3106200	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682806692	CLARO	RJ	Itaperuna	CIDADE NOVA	ROD BR 356, S N, KM 01	-2.118.866	-4.191.556	3302205	Greenfield 	2G - 3G - 4G	700 - 850 - 900 - 1800 - 2100
682806714	CLARO	RJ	Rio de Janeiro	Engenho Novo	AV MENEZES CORTES, 4800, GRAJAU-JACAREPAGUA	-229.244	-432.918	3304557	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2500 - 3500
682813010	CLARO	SP	Sao Paulo	VILA DO ENCONTRO	R JOSE DE ALCANTARA, 561, CONDOMINIO EDIFICIO IMIGRANTES	-2.365.107	-4.663.538	3550308	Rooftop 	3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
682813028	CLARO	SP	Sao Paulo	ITAIM BIBI	PC DOM GASTAO LIBERAL PINTO, 36, EDIFICIO SONATA III	-2.358.338	-4.666.985	3550308	Rooftop 	2G - 3G - 4G - 5G	850 - 1800 - 2100 - 2500 - 3500
682813036	CLARO	SP	Sao Paulo	VILA MARIANA	R DOMINGOS DE MORAIS, 2564, SHOPPING METRO SANTA CRUZ	-2.359.904	-4.663.715	3550308	Rooftop 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2300 - 2500 - 3500
682813044	CLARO	SP	Sao Paulo	REPUBLICA	R BENTO DE FREITAS, 186, CONDOMINIO EDIFICIO MARIA EMILIANA	-2.354.362	-4.664.576	3550308	Rooftop 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2300 - 2500 - 3500
682813052	CLARO	SP	Sao Paulo	CERQUEIRA CESAR	AL SANTOS, 1909, CONDOMINIO EDIFICIO EDUARDO SALEM (1893-1909)	-2.356.084	-4.665.937	3550308	Rooftop 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
682813060	CLARO	SP	Santo Andre	VILA GUIOMAR	AV JOSE ANTONIO DE ALMEIDA AMAZONAS, 1753, AO LADO DO 1969	-236.603	-46.544	3547809	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
682813079	CLARO	SP	Sao Paulo	JARDIM ARPOADOR	ROD RAPOSO TAVARES, KM 14,5, SHOPPING RAPOSO TAVARES	-2.358.803	-4.675.105	3550308	Indoor 	2G - 3G - 4G - 5G	850 - 1800 - 2100 - 2300 - 2500 - 3500
682815128	CLARO	SP	Sao Paulo	VILA MARIETA	R CLAUDIA, 217, EDIFICIO TERRAZZA BELLA	-2.352.011	-4.652.648	3550308	Rooftop 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
682815136	CLARO	SP	Sao Paulo	VILA OLIMPIA	R DO ROCIO, 430,	-235.936	-466.871	3550308	Rooftop 	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2300 - 2500 - 3500
682820466	TIM	PR	Pinhao	CENTRO	RUA XV DE NOVEMBRO, 1065,	-25.696.083	-51.659.056	4119301	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 900 - 1800 - 2500 - 3500
682820920	TIM	PR	Cascavel	SANTOS DUMOND	Rua Joao Modesto Braga, 918, -	-249.865	-53.509.306	4104808	Greenfield 	2G - 3G - 4G - 5G	700 - 850 - 900 - 1800 - 2100 - 2500 - 3500
682822876	VIVO	BA	Conceicao do Jacuipe	CENTRO	RUA RIO BRANCO EM FRENTE AO TERMINAL RODOVIARIO, S N,	-12.329.194	-38.762.378	2908507	Greenfield 	2G - 3G - 4G	700 - 850 - 1800 - 2100 - 2500
682822914	VIVO	BA	Conceicao da Feira	CENTRO	RUA DUQUE DE CAXIAS, S N, ESQUINA COM A RUA BARAO DO RIO BRANCO	-12.500.528	-38.998.822	2908200	Nao Informada	2G - 3G - 4G	700 - 850 - 1800 - 2100
682823007	VIVO	SE	Ribeiropolis	CENTRO	RUA FREI INOCENCIO, S N,	-10.543.997	-37.436.919	2806008	Greenfield 	2G - 3G - 4G	700 - 850 - 1800 - 2100 - 2500
682860581	TIM	RS	Alvorada	Aparecida	Rua Euclides Da Cunha 36, 36, -	-30.024.667	-51.067.917	4300604	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682860603	TIM	RS	Guaiba	VILA NOVA	Rua Coronel Inacio De Quadros, S N, Setor 05 Quadra10 Lote 23	-30.123.583	-51.326	4309308	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 3500
682860697	TIM	RS	Guaiba	CENTRO	RUA LAURO AZAMBUJA, 118, 0	-30.108.028	-51.315.472	4309308	Rooftop 	2G - 3G - 4G	700 - 1800 - 2100
682860700	TIM	RS	Porto Alegre	RIO BRANCO	Rua Santa Cecilia, 1918, -	-30.038.972	-51.197.722	4314902	Nao Informada	2G - 3G - 4G - 5G	1800 - 2100 - 2500 - 3500
682860735	TIM	RS	Porto Alegre	SAO JOAO	Avenida Benjamin Constant, 702, -	-30.008.417	-51.191.917	4314902	Nao Informada	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682860743	TIM	RS	Porto Alegre	PROTASIO ALVES	Rua Martin Felix Berta, 2830,	-30.034.056	-51.113.611	4314902	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682860794	TIM	RS	Porto Alegre	RUBEM BERTA	Rua C, 74, -	-30.010.306	-51.097.861	4314902	Rooftop 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682863815	TIM	SC	Imbituba	VILA NOVA	Morro Das Antenas, 100, -	-28.250.583	-48.688.424	4207304	Nao Informada	2G - 3G - 4G - 5G	700 - 900 - 1800 - 2100 - 2500 - 3500
682865834	VIVO	SE	Indiaroba	FAZENDA SAO JOAO	Fazenda Sao Joao, S N,	-11.515.414	-37.517.892	2802809	Greenfield 	2G - 3G - 4G	700 - 850 - 1800 - 2100 - 2500
682865907	VIVO	BA	Sao Sebastiao do Passe	FAZENDA COBE	RODOVIA BR 324, S N, RBR-NAO	-1.252.444	-3.846.722	2929503	Greenfield 	2G - 3G - 4G	700 - 850 - 1800 - 2100
682866024	VIVO	SE	Rosario do Catete	ZONA RURAL	SE 208 A 4,7KM DO ENTRONCAMENTO DA BR 101 QUE VAI PARA SIRIRI (NO POCO DA PETROBRAS), S N,	-10.645.214	-37.065.836	2806107	Greenfield 	2G - 3G - 4G	700 - 850 - 1800 - 2100 - 2500
682866148	VIVO	RJ	Sao Pedro da Aldeia	SAO PEDRO DA ALDEIA	FAZENDA CAVEIRA, S N, RBR-NAO	-2.275.389	-4.206.722	3305208	Greenfield 	3G - 4G	700 - 850 - 1800 - 2500
682868833	VIVO	RJ	Nova Iguacu	-	RUA GUAPI,402,FLORESTA, -, -	-2.272.444	-4.346.694	3303500	Nao Informada	2G - 3G - 4G - 5G	700 - 850 - 1800 - 2100 - 2500 - 3500
682868841	VIVO	MS	Dois Irmaos do Buriti	CENTRO	RUA BELA VISTA, QUADRA 1A, LOTE 22, LOTE 22,	-2.068.333	-55.275	5003488	Greenfield 	2G - 3G - 4G	700 - 850 - 1800 - 2100 - 2500
682869856	VIVO	SP	Sao Paulo	VILA NOVA CONCEICAO	AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK, 1830, CONDOMINIO EDIFICIO SAO LUIZ	-23.590.736	-46.686.728	3550308	Nao Informada	2G	850
682870560	TIM	AM	Manaus	NOSSA SENHORA DAS GRACAS	Rua Joao Valerio, 50, -	-3.107	-60.024.194	1302603	Greenfield 	2G - 3G - 4G - 5G	700 - 900 - 1800 - 2100 - 2500 - 3500
682871656	TIM	AM	Manaus	SAO GERALDO	Rua Natal, 415, -	-3.109.028	-60.012.556	1302603	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682871672	TIM	AM	Manaus	CHAPADA	Avenida Darcy Vargas, 223, -	-3.093	-6.002.475	1302603	Greenfield 	2G - 3G - 4G - 5G	700 - 900 - 1800 - 2100 - 2500 - 3500
682871699	TIM	AM	Manaus	CHAPADA	AVENIDA DOM PEDRO I, 149, AQUISITADO	-3.087.361	-60.040.472	1302603	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682871800	TIM	AM	Manaus	Parque 10	AVENIDA EFIGENIO SALES, 116, AQUISITADO	-3.089.694	-60.008.583	1302603	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682871842	TIM	AM	Manaus	ALEIXO	Travessa Do Contorno, 63, -	-3.094.861	-5.998.575	1302603	Nao Informada	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682871850	TIM	AM	Manaus	FLORES	Rua Das Rosas, S N, Fundos (Av. Alameda Cosme Ferreira)	-3.079.917	-59.976.278	1302603	Greenfield 	2G - 3G - 4G - 5G	700 - 900 - 1800 - 2100 - 2500 - 3500
682871877	TIM	AM	Manaus	PARQUE 10 DE NOVEMBRO	Rua 6, S N, Esquina Com Tancredo Neves	-3.067.056	-60.002.889	1302603	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682871893	TIM	AM	Manaus	CIDADE NOVA	RUA 197, 1, NUCLEO 15	-3.050.061	-599.695	1302603	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682871923	TIM	AM	Manaus	CIDADE NOVA	Rua Visconde De Sinibu, 1245, -	-3.049.306	-59.991.306	1302603	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682872016	TIM	AM	Manaus	SAO JOSE OPERARIO	Rua 3, 12, -	-306.825	-59.942.083	1302603	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682872067	TIM	AM	Manaus	Tancredo Neves	Rua 89, 60,	-3.039.961	-5.995.595	1302603	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 3500
682872121	TIM	AM	Manaus	MANOA	RUA 1, s n, AQUISITADO	-3.034.806	-60.002	1302603	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682872172	TIM	AM	Manaus	CIDADE NOVA	RUA 3, QUADRA 51, 12, AQUISITADO	-3.068.222	-59.942.111	1302603	Nao Informada	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682872237	TIM	AM	Manaus	MONTE DAS OLIVEIRAS	Avenida Do Turismo, S N, Km 10 Ao Lado Da Mania Pizzaria E Lanchonete	-2.993.944	-60.031.306	1302603	Greenfield 	2G - 3G - 4G - 5G	700 - 900 - 1800 - 2100 - 2500 - 3500
682872253	TIM	AM	Manaus	TARUMA	RUA ALOISIO ARAUJO, 21,	-3.118.861	-60.037.694	1302603	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 3500
682872261	TIM	AM	Manaus	SAO JORGE	Rua Voluntarios Da Patria, 111, -	-3.109.194	-60.046	1302603	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682872288	TIM	AM	Manaus	Santo Agostinho	Rua Projetada, 159, -	-3.072.889	-60.074.194	1302603	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682872296	TIM	AM	Manaus	PONTA NEGRA	AVENIDA CORONEL TEIXEIRA, 1319, TROPICAL HOTEL	-3.059.722	-60.108.806	1302603	Greenfield 	2G - 3G - 4G - 5G	700 - 900 - 1800 - 2100 - 2500 - 3500
682872300	TIM	AM	Manaus	PONTA NEGRA	Avenida Do Turismo, 606, Km-01 - Taruma	-305.255	-60.079.981	1302603	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 3500
682872733	TIM	AM	Manaus	TARUMA	Avenida Santos Dumont, S N, Campo De Antenas A Nordeste	-302.778	-6.003.611	1302603	Greenfield 	2G - 3G - 4G - 5G	700 - 900 - 1800 - 2100 - 2500 - 3500
682872768	TIM	AM	Manaus	DOM PEDRO	Avenida Joaquim Nabuco, 1867, -	-3.125.556	-60.018.944	1302603	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682872776	TIM	AM	Manaus	CENTRO	AVENIDA RAMOS FERREIRA, 2626,	-3.128.889	-600.085	1302603	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682872792	TIM	AM	Manaus	DISTRITO INDUSTRIAL	Rua Sao Lazaro, S N, -	-3.134.139	-59.994.444	1302603	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682872814	TIM	AM	Manaus	DOM PEDRO	Avenida Borba, 1632, -	-3.120.917	-60.005.194	1302603	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682872822	TIM	AM	Manaus	DISTRITO INDUSTRIAL	AVENIDA MINISTRO JOAO GONCALVES DE ARAUJO, S N,	-3.128.611	-59.962.722	1302603	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 3500
682872881	TIM	AM	Manaus	DISTRITO INDUSTRIAL	Avenida Abiuarana, 2579, Ceasa	-3.120.444	-5.994.975	1302603	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682872903	TIM	AM	Manaus	CENTRO	Avenida Constantino Nery, 940, Ed. Marajo	-3.117.306	-600.265	1302603	Nao Informada	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682872920	TIM	AM	Manaus	DISTRITO INDUSTRIAL	Rua Balata, S N, -	-3.113.528	-59.960.083	1302603	Nao Informada	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682872946	TIM	MA	Sao Luis	TIRIRICAL	AVENIDA RUA FLAVIO BEZERRA, 590, AQUISITADO	-2.576.806	-44.241.444	2111300	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682872954	TIM	MA	Sao Luis	OUTEIRO DA CRUZ	Travessa Nossa Senhora Da Vitoria, 264-A, Proximo A Av. Joao Pessoa 264-A (Fundos)	-2.552.389	-442.585	2111300	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682872962	TIM	MA	Sao Luis	Anil	Avenida Santos Dumont, 679,	-2.555.167	-44.239.722	2111300	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682872989	TIM	MA	Sao Luis	FATIMA	Rua Dr. Newton Bello, 154, -	-2.546.111	-44.283.611	2111300	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682872997	TIM	MA	Sao Luis	SACAVEM	AVENIDA JOAO PESSOA, S N, AQUISITADO	-2.546.111	-44.268.306	2111300	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682873004	VIVO	BA	Amargosa	CENTRO	PRACA DR. LOURIVAL MONTE, S N, RBR-NAO	-1.303.194	-3.960.278	2901007	Greenfield 	2G - 3G - 4G	700 - 850 - 2500
682873012	TIM	MA	Sao Luis	Anil	Rua 1200, S N, Quadra 03, Lote 13	-2.543.611	-44.209.722	2111300	Greenfield 	2G - 3G - 4G - 5G	700 - 900 - 1800 - 2100 - 2500 - 3500
682873063	TIM	MA	Sao Luis	COHAB	Avenida Jeronimo De Albuquerque, 26, R. Projetada, 88 Prox. Portaria Ceasa	-2.535.694	-44.227.083	2111300	Greenfield 	2G - 3G - 4G - 5G	700 - 900 - 1800 - 2100 - 2500 - 3500
682873080	TIM	SP	Sao Jose dos Campos	VILA MASCARENHAS	AVENIDA ENGENHEIRO SEBASTIAO GUALBERTO, 606, AQUISITADO	-23.174.306	-45.883.972	3549904	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 3500
682873101	TIM	MA	Sao Luis	IPASE	Rua Assis Chateaubriand, S N, Quadra E	-2.533.694	-44.257.944	2111300	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682873209	TIM	MA	Sao Luis	Cantinho Do Ceu	Rua Nossa Sra. Da Graca, S N,	-2.518.611	-44.242.806	2111300	Nao Informada	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682873233	TIM	SP	Sao Jose dos Campos	JARDIM SATELITE	RUA GRAVATAI, 180,	-232.285	-45.889.444	3549904	Nao Informada	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682873241	TIM	MA	Sao Luis	CALHAU	Avenida Euclides Figueiredo, 2999, -	-2.512.833	-44.288.889	2111300	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682873292	TIM	MA	Sao Luis	CALHAU	Rua Jeronimo De Albuquerque, 53, R. Projetada, 88 Prox. Portaria Ceasa	-2.505.083	-44.266.694	2111300	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682873373	TIM	MA	Sao Luis	BELA VISTA	RUA B, LOTE G, QUADRA 03, 1, AQUISITADO	-2.506.694	-4.424.325	2111300	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 2500 - 3500
682873381	TIM	SP	Taubate	INDEPENDENCIA	Rodovia BR116 Presidente Dutra, S N, Km 114,5	-23.048.722	-45.597.167	3554102	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 3500
682873420	TIM	SP	Taubate	CHACARA SAO SILVESTRE	Rodovia Presidente Dutra, S N, Km 105 +300 (Sentido Rj)	-23.010.111	-45.518.667	3554102	Greenfield 	2G - 3G - 4G - 5G	700 - 1800 - 2100 - 3500
