LIC-LIC-01	Telefónica Brasil Sa	50409146285	010	155832022	874841	PRAÇA GODOALDO AMARAL		BA	Teixeira de Freitas	200KG7W	GSM			874,5	829,5	210	Facebook		N / D	760	650501705	14	25	70	0	X	40	910502519	32,5	-17,53278	-39,73972	G	2024-12-12	13/08/2002		4d5c019f5a80d	29/11/2028		
LIC-LIC-01	Telefónica Brasil Sa	50409146285	010	155832022	874841	PRAÇA GODOALDO AMARAL		BA	Teixeira de Freitas	200KG7W	GSM			874,5	829,5	305	Facebook		N / D	760	5200301293	14	26	68	0	X	40	910502519	32,5	-17,53278	-39,73972	G	2024-12-12	13/08/2002		4d5c019f5a80f	29/11/2028		
LIC-LIC-01	Telefónica Brasil Sa	50409146285	010	155832022	874841	PRAÇA GODOALDO AMARAL		BA	Teixeira de Freitas	5M00G7W	WCDMA			874,5	829,5	100	Facebook		N / D	760	650501705	14	25	70	0	X	40	8881101882	40	-17,53278	-39,73972	G	2024-12-12	13/08/2002		4d5c019f5a810	29/11/2028		
LIC-LIC-01	Telefónica Brasil Sa	50409146285	010	155832022	874841	PRAÇA GODOALDO AMARAL		BA	Teixeira de Freitas	5M00G7W	WCDMA			874,5	829,5	220	Facebook		N / D	760	650501705	14	25	70	0	X	40	8881101882	40	-17,53278	-39,73972	G	2024-12-12	13/08/2002		4d5c019f5a811	29/11/2028		
LIC-LIC-01	Telefónica Brasil Sa	50409146285	010	48412023	874841	PRAÇA GODOALDO AMARAL		BA	Teixeira de Freitas	5M00G7W	WCDMA			2160	1970	100	Facebook		N / D	760	650501705	14	25	70	0	X	40	8041101882	40	-17,53278	-39,73972	G	2024-12-12	13/08/2002		4d5c019f5a812	2038-04-30		
LIC-LIC-01	Telefónica Brasil Sa	50409146285	010	33992016	874841	PRAÇA GODOALDO AMARAL		BA	Teixeira de Freitas	5M00G7W	WCDMA			2140	1950	220	Facebook		N / D	760	650501705	14	25	70	0	X	40	8041101882	40	-17,53278	-39,73972	G	2024-12-12	13/08/2002		4d5c019f5a813	2026-06-01		
LIC-LIC-01	Telefónica Brasil Sa	50409146285	010	33992016	874841	PRAÇA GODOALDO AMARAL		BA	Teixeira de Freitas	5M00G7W	WCDMA			2140	1950	300	Facebook		N / D	760	650501705	14	25	70	0	X	40	8041101882	40	-17,53278	-39,73972	G	2024-12-12	13/08/2002		4d5c019f5a814	2026-06-01		
LIC-LIC-01	Telefónica Brasil Sa	50409146285	010	48422023	874841	PRAÇA GODOALDO AMARAL		BA	Teixeira de Freitas	200KG7W	GSM			1867,5	1772,5	110	Facebook		N / D	760	650501705	14	25	70	0	X	40	11691101882	32,5	-17,53278	-39,73972	G	2024-12-12	13/08/2002		4d5c019f5a815	2032-12-22		
LIC-LIC-01	Telefónica Brasil Sa	50409146285	010	48422023	874841	PRAÇA GODOALDO AMARAL		BA	Teixeira de Freitas	200KG7W	GSM			1867,5	1772,5	210	Facebook		N / D	760	650501705	14	25	70	0	X	40	11691101882	32,5	-17,53278	-39,73972	G	2024-12-12	13/08/2002		4d5c019f5a816	2032-12-22		
LIC-LIC-01	Telefónica Brasil Sa	50409146285	010	48422023	874841	PRAÇA GODOALDO AMARAL		BA	Teixeira de Freitas	200KG7W	GSM			1867,5	1772,5	305	Facebook		N / D	760	650501705	14	25	70	0	X	40	11691101882	32,5	-17,53278	-39,73972	G	2024-12-12	13/08/2002		4d5c019f5a817	2032-12-22		
LIC-LIC-01	Telefónica Brasil Sa	50409146285	010	48412023	874841	PRAÇA GODOALDO AMARAL		BA	Teixeira de Freitas	5M00G7W	WCDMA			2160	1970	300	Facebook		N / D	760	650501705	14	25	70	0	X	40	8041101882	40	-17,53278	-39,73972	G	2024-12-12	13/08/2002		4d5c019f5a819	2038-04-30		
LIC-LIC-01	Telefónica Brasil Sa	50409146285	010	48422023	874841	PRAÇA GODOALDO AMARAL		BA	Teixeira de Freitas	200KG7W	GSM			1862,5	1767,5	305	Facebook		N / D	760	5200301293	14	26	68	0	X	40	11691101882	32,5	-17,53278	-39,73972	G	2024-12-12	13/08/2002		4d5c019f5a81a	2032-12-22		
LIC-LIC-01	Telefónica Brasil Sa	50409146285	010	155832022	874841	PRAÇA GODOALDO AMARAL		BA	Teixeira de Freitas	5M00G7W	WCDMA			874,5	829,5	300	Facebook		N / D	760	650501705	14	25	70	0	X	40	8881101882	40	-17,53278	-39,73972	G	2024-12-12	13/08/2002		4d5c019f5a81c	29/11/2028		
LIC-LIC-01	Telefónica Brasil Sa	50409146285	010	48412023	874841	PRAÇA GODOALDO AMARAL		BA	Teixeira de Freitas	5M00G7W	WCDMA			2160	1970	220	Facebook		N / D	760	650501705	14	25	70	0	X	40	8041101882	40	-17,53278	-39,73972	G	2024-12-12	13/08/2002		4d5c019f5a81d	2038-04-30		
LIC-LIC-01	Telefónica Brasil Sa	50409146285	010	33992016	874841	PRAÇA GODOALDO AMARAL		BA	Teixeira de Freitas	5M00G7W	WCDMA			2140	1950	100	Facebook		N / D	760	650501705	14	25	70	0	X	40	8041101882	40	-17,53278	-39,73972	G	2024-12-12	13/08/2002		4d5c019f5a81e	2026-06-01		
LIC-LIC-01	Telefónica Brasil Sa	50409146285	010	48422023	874841	PRAÇA GODOALDO AMARAL		BA	Teixeira de Freitas	200KG7W	GSM			1862,5	1767,5	110	Facebook		N / D	760	5200301293	14	26	68	0	X	40	11691101882	32,5	-17,53278	-39,73972	G	2024-12-12	13/08/2002		4d5c019f5a81f	2032-12-22		
