Número Estação;Operadora;SiglaUf;MUN;Bairro;Logradouro;Latitude;Longitude;IBGE;ClassInfraFisica;Tecs;Faixa
1015094934;CLARO;RS;Sertão;ENGENHEIRO LUIZ ENGLERT;R GASTÃO DE FARIAS, S/N, RUA GASTÃO DE FARIAS, S/N (QUADRA B - LOTE 1 E 17);-28.03271;-52.27076;4320503;;2G 4G ;850 
1015094942;CLARO;RS;Vale Verde;VALE VERDE;AV ASSIS BRASIL, S/N, ;-29.79185;-52.18291;4322525;;2G 4G ;700 1800 
1015096910;TIM;DF;Brasília;SAMAMBAIA;Rua Qsc: 19, S/N, Chácara 25 - Cj: C - Nº Casa: 4;-15.850056;-48.060833;5300108;;2G 3G 4G ;700 1800 2100 
1015096937;TIM;SP;Jardinópolis;CENTRO;RUA PROJETADA, S/N, ;-21.020696;-47.760189;3525102;;4G ;1800 
1015096945;TIM;SP;São Bernardo do Campo;SANTA TEREZINHA;Rua Machado De Assis, 73, -;-23.71814;-46.54009;3548708;;4G ;700 1800 
1015096953;TIM;SP;São Bernardo do Campo;Assuncao;Rua Siqueira Campos, 348, -;-23.7219;-46.5597;3548708;;3G 4G ;700 900 1800 2100 2500 
1015096961;TIM;SP;Ribeirão Preto;IPIRANGA;RUA ODILON ARCENCIO, S/N, ;-21.156333;-47.811139;3543402;;2G 3G 4G 5G ;700 1800 2100 2500 3500 
1015096970;TIM;SP;São Paulo;PARQUE DA MOOCA;Rua Conego Antonio Lessa, 53, Sao Paulo;-23.56908;-46.59532;3550308;;2G 3G 4G 5G ;700 900 1800 2100 2500 3500 
1015096988;TIM;SP;São Paulo;CENTRO;RUA FRITZ MULLER, S/N, ;-23.45775;-46.648833;3550308;;2G 3G 4G 5G ;700 900 1800 2100 2500 3500 
1015096996;TIM;SP;São Paulo;CENTRO;Rua Projetada, S/N, Sao Paulo;-23.498749;-46.38931;3550308;;3G 4G ;700 900 1800 2100 2500 
1015097003;TIM;SP;São Paulo;CENTRO;Rua Projetada, S/N, Sao Paulo;-23.556889;-46.711364;3550308;;2G 3G 4G ;700 900 1800 2100 2500 
1015097011;TIM;SP;São Paulo;Alto De Pinheiros;RUA BANIBAS, SN, ;-23.55367;-46.70683;3550308;;2G 4G 5G ;700 1800 3500 
1015097020;TIM;SP;São Paulo;CENTRO;Rua Projetada, S/N, Sao Paulo;-23.517833;-46.670083;3550308;;4G ;700 1800 2100 2500 
1015097038;TIM;SP;São Paulo;JARDIM ICARAI;Rua Giovanni Gabrieli, 632, Sao Paulo;-23.749419;-46.702069;3550308;;4G 5G ;700 1800 2100 2500 3500 
1015097046;TIM;SP;São Paulo;Vila Barreto;Rua Conde Resende, 56, Sao Paulo;-23.49028;-46.71664;3550308;;2G 3G 4G 5G ;700 900 1800 2100 2500 3500 
1015097054;TIM;SP;São Paulo;CENTRO;RUA USHIKICHI KAMIYA, 71, AQUISITADO;-23.445973;-46.571756;3550308;;2G 3G 4G 5G ;700 900 1800 2100 2500 3500 
1015097062;TIM;SP;São Paulo;CENTRO;Rua Projetada, S/N, Sao Paulo;-23.557583;-46.565139;3550308;;3G 4G ;700 900 1800 2100 2500 
1015097070;TIM;SP;São Paulo;BOM RETIRO;RUA JOSE PAULINO, 753, ;-23.527903;-46.640928;3550308;;4G 5G ;700 1800 3500 
1015097089;TIM;SP;São Paulo;VILA SANTA MARIA;Rua Tomas Antonio Villani, 394, -;-23.48579;-46.67395;3550308;;2G 3G 4G 5G ;700 900 1800 2100 2500 3500 
1015097097;TIM;SP;São Paulo;Sao Miguel Paulista;Rua Sargento Basílio Manuel De Santana, S/N, -;-23.49172;-46.45027;3550308;;3G 4G ;700 900 1800 2100 2500 
1015097100;TIM;SP;São Paulo;JARDIM ORIENTAL;Rua Pedro Badra, 15, -;-23.64591;-46.65062;3550308;;2G 3G 4G 5G ;700 900 1800 2100 2500 3500 
1015097119;TIM;SP;São Paulo;VILA MADALENA;RUA ISABEL DE CASTELA, 436, ;-23.55171;-46.69888;3550308;;2G 3G 4G 5G ;700 900 1800 2100 2500 3500 
1015097127;TIM;SP;São Paulo;JARDIM SANTO AMARO;RUA BAXIUVA, 852, ;-23.65039;-46.69796;3550308;;2G 3G 4G 5G ;700 900 1800 2100 2500 3500 
1015097135;TIM;SP;São Paulo;LIBERDADE;RUA SAO JOAQUIM 309, 309, ;-23.56081;-46.6357;3550308;;2G 3G 4G 5G ;700 900 1800 2100 2500 3500 
1015097143;TIM;SP;São Paulo;Alto De Pinheiros;RUA DR ALBERTO SEABRA 742, 742, ;-23.54485;-46.70792;3550308;;2G 3G 4G 5G ;700 900 1800 2100 2500 3500 
1015097151;TIM;SP;São Paulo;VILA MARIANA;RUA TANGARA, 53, ;-23.58893;-46.64745;3550308;;2G 3G 4G 5G ;700 900 1800 2100 2500 3500 
1015097160;TIM;SP;São Paulo;SANTO AMARO;RUA NOVE DE JULHO, 95, ;-23.6438;-46.7002;3550308;;2G 3G 4G 5G ;700 900 1800 2100 2500 3500 
1015097178;TIM;SP;São Paulo;IPIRANGA;Rua Do Manifesto, 460, -;-23.57741;-46.60299;3550308;;2G 3G 4G 5G ;700 900 1800 2100 2500 3500 
1015097186;TIM;SP;São Paulo;PINHEIROS;Rua Teodoro Sampaio, 498, ;-23.556066;-46.675744;3550308;;2G 3G 4G 5G ;700 900 1800 2100 2500 3500 
1015097194;TIM;SP;São Paulo;PARQUE PERUCHE;Rua Santa Eudóxia, 358, Sao Paulo;-23.49983;-46.65324;3550308;;2G 3G 4G 5G ;700 900 1800 2100 2500 3500 
1015097208;TIM;SP;São Paulo;CENTRO;Rua Jeronimo Dias Ribeiro, S/N, Sao Paulo;-23.56436;-46.4027;3550308;;2G 3G 4G 5G ;700 900 1800 2100 2500 3500 
1015097216;TIM;SP;São Paulo;Vila Zelina;Rua Inácio, 876, Sao Paulo;-23.59198;-46.57471;3550308;;2G 3G 4G 5G ;700 900 1800 2100 2500 3500 
1015097224;TIM;SP;São Paulo;CAMPOS ELISEOS;Rua São João, 1867, ;-23.53689;-46.65047;3550308;;2G 3G 4G 5G ;700 900 1800 2100 2500 3500 
1015097232;TIM;SP;São Paulo;PINHEIROS;RUA ALVES GUIMARÃES, 960, ;-23.55425;-46.67893;3550308;;2G 4G 5G ;700 1800 3500 
1015097240;TIM;SP;São Paulo;Indefinido;RUA NAO IDENTIFICADO, S/N, SAO PAULO;-23.512028;-46.673139;3550308;;4G ;700 1800 2100 2500 
1015097259;TIM;SP;São Paulo;IPIRANGA;Rua Costa Aguiar, 1921, Sao Paulo;-23.59096;-46.60567;3550308;;2G 3G 4G 5G ;700 900 1800 2100 2500 3500 
1015097267;TIM;SP;São Paulo;SAO LUCAS;RUA SUZANA, 377, SAO PAULO;-23.59037;-46.56102;3550308;;2G 4G 5G ;700 1800 3500 
1015097275;TIM;SP;São Paulo;CENTRO;Rua José Porciúncula, S/N, Sao Paulo;-23.4839;-46.4321;3550308;;3G 4G 5G ;700 900 1800 2100 2500 3500 
1015097283;TIM;SP;São Paulo;VILA CELESTE;Rua Teodureto De Camargo, 129, Sao Paulo;-23.48311;-46.66116;3550308;;2G 3G 4G 5G ;700 900 1800 2100 2500 3500 
1015097291;TIM;SP;São Paulo;PARAISOPOLIS;RUA MAJOR JOSE MARIOTO FERREIRA, 850, AQUISITADO;-23.61181;-46.73017;3550308;;2G 3G 4G 5G ;700 900 1800 2100 2500 3500 
1015097305;TIM;SP;São Paulo;JARDIM DAS ACACIAS;AVENIDA MORUMBI, 8390, ;-23.62147;-46.68984;3550308;;2G 3G 4G 5G ;700 900 1800 2100 2500 3500 
1015097313;TIM;SP;São Paulo;CENTRO;Rua Antonio Silva Guimaraes, S/N, ;-23.47383;-46.72727;3550308;;2G 3G 4G 5G ;700 900 1800 2100 2500 3500 
1015097321;TIM;SP;São Paulo;CENTRO;Rua Sargento Iguatemi Azevedo, S/N, ;-23.51942;-46.49089;3550308;;3G 4G 5G ;700 900 2100 2500 3500 
1015097330;TIM;SP;São Paulo;JARDIM DAS IMBUIAS;Rua Afonso De Albuquerque, 765, -;-23.730978;-46.7088;3550308;;4G 5G ;700 1800 2100 2500 3500 
1015097348;TIM;SP;São Paulo;CENTRO;Rua Projetada, S/N, -;-23.674389;-46.630389;3550308;;4G ;700 1800 2100 2500 
1015097356;TIM;SP;São Paulo;CENTRO;RUA PROJETADA, S/N, ;-23.750278;-46.677417;3550308;;3G 4G 5G ;700 900 1800 2100 2500 3500 
1015097364;TIM;SP;São Paulo;PARAISOPOLIS;RUA ERNEST RENAN, 495, ;-23.60931;-46.72341;3550308;;2G 3G 4G 5G ;700 900 1800 2100 2500 3500 
1015097372;TIM;SP;São Paulo;CENTRO;RUA PROJETADA, S/N, ;-23.536694;-46.639456;3550308;;2G 4G 5G ;700 1800 2100 2500 3500 
1015097380;TIM;SP;São Paulo;CENTRO;Rua Projetada, S/N, Sao Paulo;-23.587833;-46.420528;3550308;;2G 3G 4G 5G ;700 900 1800 2100 2500 3500 
1015097399;TIM;SP;São Paulo;JARDIM SANTA CRUZ;RUA ARACOO, 87, AQUISITADO;-23.461108;-46.667222;3550308;;4G 5G ;700 1800 2100 2500 3500 
1015097402;TIM;SP;São Paulo;SACOMA;RUA MARECHAL PIMENTEL, 486, ;-23.61295;-46.59634;3550308;;2G 3G 4G 5G ;700 900 1800 2100 2500 3500 
1015097739;TIM;DF;Brasília;TAGUATINGA;RUA QND:28 - LT: 21 - ED. PESSOA DE CARVALHO, SN, ;-15.805583;-48.066278;5300108;;2G 3G 4G 5G ;700 1800 2100 2500 3500 
1015097747;TIM;RS;Arambaré;ZONA RURAL;ESTRADA MONTE CASTELO, S/N, SÍTIO QUERO-QUERO;-30.780333;-51.656028;4300851;;2G 3G 4G ;900 1800 2100 
1015097755;TIM;RS;Porto Alegre;CAMAQUA;RUA GENERAL RONDON, 1357, 23;-30.103472;-51.246222;4314902;;2G 3G 4G 5G ;700 900 1800 2100 2500 3500 
1015097852;TIM;SP;Araras;JARDIM BELVEDERE;RUA BOLIVIA, 76, ;-22.36184;-47.3806;3503307;;2G 3G 4G 5G ;700 1800 2100 3500 
1015097860;TIM;SP;Guarulhos;CENTRO;Rua Jau, S/N, -;-23.43519;-46.51492;3518800;;2G 3G 4G ;700 900 1800 2100 2500 
1015097879;TIM;SP;São Bernardo do Campo;Jardim Maria Adelaide;Avenida Barão De Mauá, 71, -;-23.69163;-46.56002;3548708;;2G 3G 4G 5G ;700 900 1800 2100 2500 3500 
1015097887;TIM;SP;Santo André;VILA SAO PEDRO;Rua Santa Carolina, 62, -;-23.6439;-46.5301;3547809;;2G 3G 4G 5G ;700 900 1800 2100 2500 3500 
1015097895;TIM;SP;São Paulo;BOM RETIRO;AVENIDA SANTOS DUMONT, 157, ;-23.5272;-46.63165;3550308;;2G 3G 4G 5G ;700 900 1800 2100 2500 3500 
1015097909;TIM;SP;São Paulo;CAMPO BELO;RUA VIEIRA DE MORAES, 420, ;-23.61838;-46.67664;3550308;;2G 3G 4G 5G ;700 900 1800 2100 2500 3500 
1015097917;TIM;SP;São Paulo;JARDIM DA GLORIA;RUA MESQUITA, 519, AQUISITADO;-23.57864;-46.62117;3550308;;2G 3G 4G 5G ;700 900 1800 2100 2500 3500 
1015097925;TIM;SP;São Paulo;Vila Claudia;Rua Congonhal, 28, Sao Paulo;-23.555919;-46.58298;3550308;;2G 4G 5G ;700 1800 2500 3500 
1015097933;TIM;SP;São Paulo;VILA PRUDENTE;Rua Torquato Tasso, 89, Sao Paulo;-23.57482;-46.58052;3550308;;2G 3G 4G 5G ;700 900 1800 2100 2500 3500 
1015097941;TIM;SP;Santa Bárbara d'Oeste;PARQUE ELDORADO;ESTRADA DO BARREIRINHO, 1511, ;-22.768886;-47.403902;3545803;;3G 4G ;1800 2100 
1015098018;TIM;PE;Recife;COQUEIRAL;Rua Planura, 261-A, Recife;-8.084439;-34.969944;2611606;;3G 4G 5G ;700 850 2100 3500 
1015098026;TIM;RJ;Rio de Janeiro;MARACANA;RUA MORAIS E SILVA, 131, ;-22.915389;-43.22475;3304557;;3G 4G ;700 1800 2100 
1015098034;TIM;RJ;Rio de Janeiro;MANGUINHOS;AVENIDA DOS DEMOCRATICOS, 1568, ;-22.870546;-43.258274;3304557;;2G 3G 4G 5G ;700 1800 2100 2500 3500 
1015098042;TIM;RJ;Rio de Janeiro;HUMAITA;RUA HUMAITA, 151, ;-22.958136;-43.199242;3304557;;3G 4G 5G ;700 1800 2100 3500 
1015098050;TIM;RJ;Rio de Janeiro;CENTRO;RUA DO ACRE, 6, ;-22.897389;-43.180833;3304557;;2G 3G 4G ;700 1800 2100 
1015098069;TIM;RN;Natal;PETROPOLIS;RUA PROJETADA, S/N, ;-5.784028;-35.199611;2408102;;3G 4G ;700 850 
1015098387;VIVO;RJ;Rio de Janeiro;RECREIO DOS BANDEIRANTES;AVENIDA CELIA RIBEIRO DA SILVA MENDES, 11, ;-23.003921;-43.448434;3304557;;4G 5G ;700 1800 2100 2300 2500 3500 
1015098395;VIVO;RJ;Rio de Janeiro;BARRA DA TIJUCA;Avenida Lucio Costa, S/N, (Poste da Rio Luz em frente à Av. Evandro Lins e Silva);-23.010815;-43.331372;3304557;;4G 5G ;700 1800 2500 3500 
1015099057;TIM;SP;Adolfo;CENTRO;RUA GETÚLIO VARGAS, 632, ;-21.234556;-49.642333;3500204;;2G 3G 4G ;700 850 1800 
1015099065;TIM;SP;Agudos;0;RUA CARLOS TRAVIN, 99 - JARDIM SAO VICENTE II, 0, ;-22.484361;-48.995544;3500709;;2G 3G ;850 1800 
1015099073;TIM;SP;Anhembi;0;AVENIDA JUSCELINO KUBSCHEK, 168 (X RUA SETE DE SETEMBRO) - Centro, 0, ;-22.7882;-48.128408;3502309;;2G 3G ;850 1800 
1015099081;TIM;SP;Auriflama;0;RUA JOÃO PACHECO DE LIMA, 31 - CENTRO, 0, ;-20.686858;-50.551158;3504206;;2G ;1800 
1015099090;TIM;SP;Avaí;0;RODOVIA MARECHAL RONDON, KM 376 SP 300 - ZONA RURAL, 0, ;-22.126433;-49.308547;3504305;;2G 3G ;850 1800 
1015099103;TIM;SP;Avaí;0;PRAÇA MAJOR GASPARINO DE QUADROS, 294 - Centro, 0, ;-22.156306;-49.331861;3504305;;2G 3G ;850 1800 
1015099111;TIM;SP;Bálsamo;0;"RUA AURORA SOARES CONÇALVES, 269 &amp; RUA RIO DE JANEIRO, 715 - CENTRO, 0, ";-20.731514;-49.580728;3504800;;2G ;1800 
1015099120;TIM;SP;Botucatu;0;RUA PETÚNIA, 430 - JARDIM BOM PASTOR, 0, ;-22.889317;-48.456583;3507506;;2G 3G ;850 1800 
1015099138;TIM;SP;Bady Bassitt;0;RUA JOSÉ MARQUES DE MENDONÇA, 2045 - CENTRO, 0, ;-20.911236;-49.449639;3504602;;2G ;1800 
1015099146;TIM;SP;Bálsamo;0;RODOVIA EUCLIDES DA CUNHA, S/N (KM 461 SP 320) - ZONA RURAL, 0, ;-20.751483;-49.565739;3504800;;2G ;1800 
1015099154;TIM;SP;Botucatu;0;RUA SOLDADO JOSÉ LAZARINI, AO LADO DO 397 - Jardim Aeroporto, 0, ;-22.930389;-48.453806;3507506;;2G 3G ;850 1800 
1015099162;TIM;SP;Botucatu;0;RUA JOÃO PASSOS, 553/569 - CENTRO, 0, ;-22.886794;-48.441336;3507506;;2G 3G ;850 1800 
1015099170;TIM;SP;Botucatu;0;RUA LOURENÇO CASTANHO, 1131 - VILA DOS LAVRADORES, 0, ;-22.860425;-48.447442;3507506;;2G 3G ;850 1800 
1015099189;TIM;SP;Botucatu;0;RODOVIA MARECHAL RONDON, KM 259,5 SP 300 - DISTRITO INDUSTRIAL, 0, ;-22.838417;-48.517294;3507506;;2G 3G ;850 1800 
1015099197;TIM;SP;Botucatu;0;RUA MAJOR ANTONIO PINTO NUNES, S/N - CHÁCARA CAPÃO BONITO, 0, ;-22.893475;-48.488575;3507506;;2G 3G ;850 1800 
1015099200;TIM;SP;Botucatu;0;AVENIDA DEPUTADO DANTE DELMANTO, S/N (QUADRA Q LOTE 1) - Vila Paulista, 0, ;-22.870444;-48.473;3507506;;2G 3G ;850 1800 
1015099219;TIM;SP;Botucatu;0;RUA JOAQUIM LYRA BRANDÃO, 315 - Vila Assumpção, 0, ;-22.899756;-48.447728;3507506;;2G 3G ;850 1800 
1015099227;TIM;SP;Botucatu;0;RODOVIA GERALDO PEREIRA DE BARROS, KM 42,5 SP 191 FAZENDA CACHOEIRA - Zona Rural, 0, ;-22.651417;-48.301836;3507506;;2G 3G ;850 1800 
1015099235;TIM;SP;Cabrália Paulista;CENTRO;RUA MÁRIO AMARAL GURGEL, 358, ;-22.455139;-49.336167;3508306;;2G 3G 4G ;700 850 1800 
1015099243;TIM;SP;Cafelândia;0;RUA LEALDINO ZUCCHI, S/N - CENTRO, 0, ;-21.805342;-49.616831;3508801;;2G ;1800 
1015099251;TIM;SP;São Manuel;0;AVENIDA JOSÉ HORÁCIO MELLÃO, S/N - COHAB, 0, ;-22.753608;-48.576942;3550100;;2G 3G ;850 1800 
1015099260;TIM;SP;Conchas;0;RUA BAHIA, 176 - CENTRO, 0, ;-23.014175;-48.007403;3512308;;2G 3G ;850 1800 
1015099278;TIM;SP;Botucatu;0;RODOVIA GERALDO PEREIRA DE BARROS, KM 171 SP 191 - CONDOMÍNIO RIO BONITO, 0, ;-22.678564;-48.346708;3507506;;2G 3G ;850 1800 
1015099286;TIM;SP;São Manuel;0;RODOVIA MARECHAL RONDON, KM 276,5 SP 300 - APARECIDA DE SÃO MANUEL, 0, ;-22.72945;-48.620831;3550100;;2G 3G ;850 1800 
1015099294;TIM;SP;Palestina;0;ESTRADA BOTURANA, S/N (X FORMIGA FAZENDA LAGEADO, S/N) - Centro, 0, ;-20.286261;-49.522197;3535002;;2G ;1800 
1015099308;TIM;SP;Ourinhos;0;AVENIDA HÉLIO TRIGOLO, 626 - Distrito Industrial Oriente Mori, 0, ;-22.996714;-49.837142;3534708;;2G 3G ;850 1800 
1015099316;TIM;SP;Nova Granada;0;ESTRADA VICINAL SP 423 X BAIRRO MANGARATU E BAIRRO INGÁS, SÍTIO SÃO MANOEL - MANGARATU, 0, ;-20.445158;-49.330653;3533007;;2G ;1800 
1015099332;TIM;SP;Duartina;0;RUA JOSÉ ALVES PEIXOTO DE NORONHA, 273 - Centro, 0, ;-22.415222;-49.407361;3514502;;2G 3G ;850 1800 
1015099340;TIM;SP;Agudos;0;RUA NILO MONCHELATO, S/N - CENTRO, 0, ;-22.458067;-48.987992;3500709;;2G 3G ;850 1800 
1015099359;TIM;SP;Duartina;0;RODOVIA PEDRO PIAZENTIN, KM 7,5 SP 315 FAZENDA SANTANA - BAIRRO MUNDO NOVO 1, 0, ;-22.384078;-49.415825;3514502;;2G 3G ;850 1800 
1015099367;TIM;SP;Avaí;0;RODOVIA COMANDANTE JOÃO RIBEIRO DE BARROS, KM 373 SP 294 - ZONA RURAL, 0, ;-22.325214;-49.305083;3504305;;2G 3G ;850 1800 
1015099375;TIM;SP;Estrela d'Oeste;0;AVENIDA BRASIL, 369 - CENTRO, 0, ;-20.285314;-50.398961;3515202;;2G ;1800 
1015099383;TIM;SP;Elisiário;CENTRO;RUA BENEDITO BORGES DA SILVEIRA, 437, ;-21.166417;-49.108944;3514924;;2G 3G 4G ;700 850 1800 2100 2500 
1015099391;TIM;SP;Fernandópolis;0;RODOVIA EUCLIDES DA CUNHA, KM 561,3 SP 320 - ZONA RURAL, 0, ;-20.271172;-50.332306;3515509;;2G 3G ;850 1800 
1015099405;TIM;SP;Cafelândia;0;RODOVIA MARECHAL RONDON, KM 432 SP 300 FAZENDA MONTE AZUL - ZONA RURAL, 0, ;-21.758856;-49.674947;3508801;;2G ;1800 
1015099413;TIM;SP;Guaimbê;0;RUA ALMIRANTE BARROSO, 370 - CENTRO, 0, ;-21.911636;-49.899225;3517307;;2G ;1800 
1015099421;TIM;SP;Guaimbê;0;RODOVIA TRANSBRASILIANA, KM 209,5 BR 153 TREVO GONZO HATAKA - ZONA RURAL, 0, ;-21.895319;-49.910378;3517307;;2G ;1800 
1015099430;TIM;SP;Guaiçara;0;AVENIDA DUQUE DE CAXIAS, 90 - ZONA RURAL, 0, ;-21.622861;-49.796586;3517208;;2G ;1800 
1015099448;TIM;SP;Guarantã;0;RODOVIA MARECHAL RONDON, KM 413 SP 300 - ZONA RURAL, 0, ;-21.883122;-49.551856;3518107;;2G 3G ;850 1800 
1015099456;TIM;SP;Guarantã;0;RUA RÔMULO RICCI X RUA PREFEITO JOSÉ ORTIZ - ZONA RURAL, 0, ;-21.889806;-49.587969;3518107;;2G 3G ;850 1800 
1015099464;TIM;SP;Getulina;VILA NAKAMURA;RUA JOÃO SIONI, 580, ;-21.805206;-49.931939;3517000;;2G 3G 4G ;700 850 1800 2100 2500 
1015099472;TIM;SP;Guarani d'Oeste;CENTRO;RUA ANTÔNIO VICENTE DE MELO, 1049, ;-20.073581;-50.339306;3518008;;2G 3G 4G ;700 850 1800 
1015099480;TIM;SP;Ibirarema;0;RUA PADRE ADOLFO EMERICK, 107 - CENTRO, 0, ;-22.812778;-50.068889;3519501;;2G 3G ;850 1800 
1015099499;TIM;SP;Iacanga;0;AVENIDA LAEMERTE GARCIA DOS SANTOS, 675 - Centro, 0, ;-21.890614;-49.020403;3519105;;2G ;1800 
1015099502;TIM;SP;Icém;ZONA RURAL;RUA PREFEITO JOÃO RIBEIRO SILVEIRA, SN, ;-20.347183;-49.193011;3519808;;2G 3G 4G ;700 850 1800 
1015099510;TIM;SP;Itatinga;0;ESTRADA FAXINAL, S/N USINA DE LIXO - ZONA RURAL, 0, ;-23.084528;-48.604342;3523503;;2G 3G ;850 1800 
1015099529;TIM;SP;Guaíra;0;RUA 14, 339 - CENTRO, 0, ;-20.318825;-48.312878;3517406;;2G ;1800 
1015099537;TIM;SP;Guaíra;0;RUA TRINTA E SEIS X AVENIDA TRINTA E TRÊS - MIGUEL FABIANO, 0, ;-20.329194;-48.323778;3517406;;2G ;1800 
1015099618;TIM;SP;Lençóis Paulista;0;RODOVIA MARECHAL RONDON, KM 302,5 SP 300 ESTÂNCIA SANTANA - DISTRITO INDUSTRIAL II LUIZ TRECENTI, 0, ;-22.574083;-48.810192;3526803;;2G 3G ;850 1800 
1015099626;TIM;SP;Lençóis Paulista;0;RUA GINO AUGUSTO ANTÔNIO BOSI, 125 - PARQUE RESIDENCIAL RONDON, 0, ;-22.588333;-48.806389;3526803;;2G 3G ;850 1800 
1015099634;TIM;SP;Lençóis Paulista;0;RODOVIA MARECHAL RONDON, KM 312 SP 300 - JARDIM UBIRAMA, 0, ;-22.523333;-48.878889;3526803;;2G 3G ;850 1800 
1015099642;TIM;SP;Monções;CENTRO;RUA CLÓVIS GOMES DE OLIVEIRA, 606, ;-20.850944;-50.091167;3531001;;2G 3G 4G ;700 850 1800 
1015099650;TIM;SP;Macatuba;0;RUA CORONEL VIRGÍLIO ROCHA, 24-48 - CENTRO, 0, ;-22.5025;-48.71;3528007;;2G 3G ;850 1800 
1015099669;TIM;SP;Meridiano;0;RUA SETE DE SETEMBRO, 734 - ZONA RURAL, 0, ;-20.356833;-50.175028;3529609;;2G ;1800 
1015099677;TIM;SP;Macedônia;CENTRO;RUA CORONEL JOÃO CÂNDIDO FILHO, 461, ;-20.144922;-50.194333;3528205;;2G 3G 4G ;700 850 1800 2500 
1015099685;TIM;SP;Meridiano;0;RODOVIA EUCLIDES DA CUNHA, KM 538 SP 320 - ZONA RURAL, 0, ;-20.3375;-50.139167;3529609;;2G ;1800 
1015099693;TIM;SP;Mirassol;0;RODOVIA TRANSBRASILIANA, KM 86 BR 153 - RUILÂNDIA, 0, ;-20.938333;-49.523333;3530300;;2G ;1800 
1015099707;TIM;SP;Macatuba;0;RUA ARGENTINA, 745 B - CENTRO, 0, ;-22.517264;-48.715536;3528007;;2G 3G ;850 1800 
1015099715;TIM;SP;Mirassol;0;RUA SÃO PEDRO, 1776 - CENTRO, 0, ;-20.816944;-49.514167;3530300;;2G ;1800 
1015099723;TIM;SP;Mirassol;0;RUA SALVE ZECCHIN, 3112 - VILA MARIA, 0, ;-20.810556;-49.500833;3530300;;2G ;1800 
1015099731;TIM;SP;Nova Aliança;0;RUA LUIS GUILHERMITTI, 268 - Centro, 0, ;-21.015611;-49.497889;3532801;;2G ;1800 
1015099740;TIM;SP;Nova Granada;CENTRO;AVENIDA 7 DE SETEMBRO, 951, ;-20.533128;-49.320408;3533007;;2G 3G 4G ;700 850 1800 
1015099758;TIM;SP;Nhandeara;0;RUA JOSÉ DE PAULA SILVEIRA, 674 - CENTRO, 0, ;-20.694517;-50.039383;3532603;;2G ;1800 
1015099766;TIM;SP;Nova Luzitânia;CENTRO;RUA LISBOA, 500, ;-20.855722;-50.263444;3533304;;2G 3G 4G ;700 850 1800 
1015099774;TIM;SP;Ourinhos;0;RUA MARIA PULCINELLI PELEGRINO X RUA VEREADOR ALVARO FRANCO DE CAMARGO ARANHA - Jardim Europa, 0, ;-22.965319;-49.864039;3534708;;2G 3G ;850 1800 
1015099782;TIM;SP;Ipiguá;CENTRO;RUA JOÃO ANTÔNIO, 330, ;-20.657317;-49.387703;3521150;;2G 3G 4G ;850 1800 
1015099790;TIM;SP;Itatinga;0;RODOVIA PRESIDENTE CASTELLO BRANCO, KM 209 SP 280 - ZONA RURAL, 0, ;-23.087017;-48.517356;3523503;;2G 3G ;850 1800 
1015099804;TIM;SP;Itatinga;0;RODOVIA PRESIDENTE CASTELLO BRANCO, KM 226 SP 280 - LOBO, 0, ;-23.020556;-48.672778;3523503;;2G 3G ;850 1800 
1015099812;TIM;SP;José Bonifácio;0;RODOVIA ASSIS CHATEAUBRIAND, S/N (KM 240 SP 425) - ZONA RURAL, 0, ;-21.098056;-49.798056;3525706;;2G ;1800 
1015099820;TIM;SP;José Bonifácio;0;RODOVIA ASSIS CHATEAUBRIAND, KM 250 SP 425 - ZONA RURAL, 0, ;-21.144722;-49.882778;3525706;;2G ;1800 
1015099839;TIM;SP;Ourinhos;0;RUA PEDRO MIGLIARI, 575 - Jardim Furlan, 0, ;-22.988839;-49.859503;3534708;;2G 3G ;850 1800 
1015099847;TIM;SP;José Bonifácio;0;AVENIDA NOVE DE JULHO, 749/865 - CENTRO, 0, ;-21.054817;-49.6867;3525706;;2G ;1800 
1015099855;TIM;SP;Cafelândia;0;ESTRADA CAFELÂNDIA X JARDIM WERNECK, FAZENDA SANTA TEREZINHA - Centro, 0, ;-21.815722;-49.594389;3508801;;2G ;1800 
1015099863;TIM;SP;Nova Aliança;0;RODOVIA MAURÍCIO GOULART, KM 5 - CENTRO, 0, ;-21.050694;-49.528789;3532801;;2G ;1800 
1015099871;TIM;SP;Lençóis Paulista;0;RODOVIA MARECHAL RONDON, KM 296 SP 300 - BARRA GRANDE, 0, ;-22.624722;-48.769444;3526803;;2G 3G ;850 1800 
1015099880;TIM;SP;Lins;0;RUA TENENTE FLORÊNCIO PUPO NETTO, 300 UNIMEP - JARDIM AMERICANO, 0, ;-21.662856;-49.760864;3527108;;2G ;1800 
1015099898;TIM;SP;Lençóis Paulista;0;RUA IGNACIO ANSELMO, 340 CONDOMINIO EDIFICIO CAIABI - CENTRO, 0, ;-22.596117;-48.798611;3526803;;2G 3G ;850 1800 
1015099901;TIM;SP;Lins;0;RUA NILTON MIOTTO, S/N - CONJUNTO HABITACIONAL FRANCISCO JOSE DE OLIVEIRA RATTO, 0, ;-21.519942;-49.642631;3527108;;2G ;1800 
1015099910;TIM;SP;Lins;0;RUA 7 DE SETEMBRO, 340/346 - CENTRO, 0, ;-21.673611;-49.749444;3527108;;2G ;1800 
